DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR30,2013,220,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR41,2013,90,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR42,2013,120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR43,2013,50,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR51,2013,450,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR52,2013,300,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR53,2013,160,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR61,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR62,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR63,2013,40,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR71,2013,500,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR72,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR81,2013,210,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR82,2013,850,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR83,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR93,2013,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT23_SO,HOLD_HOLD,FR94,2013,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR10,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR21,2013,12320,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR22,2013,790,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR24,2013,1540,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR26,2013,3640,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR30,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR41,2013,40,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR42,2013,3370,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR43,2013,600,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR51,2013,1350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR53,2013,3770,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR61,2013,7400,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR62,2013,1530,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR63,2013,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR71,2013,4900,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR72,2013,110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR81,2013,16440,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR82,2013,6820,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT35_SO,HOLD_HOLD,FR83,2013,230,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR10,2013,40,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR21,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR22,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR23,2013,160,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR24,2013,200,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR25,2013,370,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR26,2013,130,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR30,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR41,2013,340,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR42,2013,140,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR43,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR51,2013,400,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR52,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR53,2013,100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR61,2013,1730,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR62,2013,1100,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR63,2013,430,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR71,2013,2660,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR72,2013,90,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR81,2013,1340,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR82,2013,1230,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR83,2013,340,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR93,2013,700,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT36_SO,HOLD_HOLD,FR94,2013,1000,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,FR62,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,FR71,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,FR81,2013,480,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,FR82,2013,1800,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT37_SO,HOLD_HOLD,FR83,2013,210,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR10,2013,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR21,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR22,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR23,2013,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR24,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR25,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR26,2013,120,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR30,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR41,2013,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR42,2013,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR43,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR51,2013,10,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR52,2013,90,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR53,2013,250,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR61,2013,420,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR62,2013,300,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR63,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR71,2013,440,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR72,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR81,2013,390,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR82,2013,480,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT38_SO,HOLD_HOLD,FR83,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR10,2013,20,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR21,2013,610,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR22,2013,1040,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR23,2013,760,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR24,2013,520,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR25,2013,5800,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR26,2013,350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR30,2013,1520,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR41,2013,1570,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR42,2013,510,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR43,2013,3220,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR51,2013,5890,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR52,2013,9710,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR53,2013,760,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR61,2013,950,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT45_SO,HOLD_HOLD,FR62,2013,2060,
