DATAFLOW,LAST UPDATE,freq,farmtype,indic_ef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES51,2010,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES52,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES53,2010,30,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES61,2010,60,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES62,2010,0,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT47_SO,HOLD_HOLD,ES70,2010,80,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES11,2010,3350,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES12,2010,1940,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES13,2010,1510,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES21,2010,4110,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES22,2010,1940,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES23,2010,340,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES24,2010,2960,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES30,2010,460,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES41,2010,7670,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES42,2010,4660,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES43,2010,6780,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES51,2010,1920,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES52,2010,1070,
ESTAT:EF_KVFTREG(1.0),16/01/17 23:00:00,A,FT48_SO,HOLD_HOLD,ES53,2010,1300,
